source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity
2563112241734386176,21.05479711144314,3.6343924873196256,0.276155461264556,1.6270995e-2,16.972254,0.14571551454236858,2.071452e-2,-3.8611091036468816,1.4676623e-2,0.9515386,13.0384655,13.495574,12.413599,1.081975,-129.27315
2559613114698527488,21.035624951363094,2.664867749493684,0.3007804358074113,2.1332333e-2,14.099745,3.2822887923322672,2.3001285e-2,1.2362139692830316,1.6257606e-2,1.0431792,13.667349,14.150158,13.021197,1.1289606,-41.131866
2560120917271991808,21.81275904331788,3.6370208652597977,0.30731575549042867,4.349648e-2,7.065302,-1.3681714485182652,4.7018703e-2,-6.093393116713603,2.7310139e-2,1.5595937,14.963897,15.252841,14.464903,0.7879381,
2559632115633868032,21.51387759316773,2.8802531587262896,0.3153054709483319,3.470351e-2,9.085694,3.9108992733614683,3.9166e-2,0.4198044008748608,1.7628718e-2,1.0307611,14.746352,14.918622,14.442288,0.47633362,
2560148439422391040,21.741843945720536,3.9785547034538786,0.31926109593250407,3.0849392e-2,10.349024,1.479547067703502,3.6077723e-2,-1.6185793060291307,1.6006963e-2,0.9802448,14.962314,15.142646,14.65467,0.48797607,
2560245707546040064,21.983925217010505,4.1683379685844,0.3407845785123509,2.2110328e-2,15.412914,8.01038550368163,2.7128382e-2,-5.518700371789545,1.2411042e-2,1.279673,12.137864,12.6944,11.4329605,1.2614393,-69.130806
2559640602489253120,21.703071852223744,3.003849497392136,0.34588072172400197,3.0561626e-2,11.317484,-1.6833709754255843,3.5250913e-2,-6.796607337965128,1.7120145e-2,0.9880929,14.971901,15.432776,14.345351,1.0874252,
2559729972168699264,21.02468194203514,3.4455047239306653,0.36335068899526585,2.8135296e-2,12.914409,5.923708983554864,3.408333e-2,-6.174012059182341,2.6048707e-2,1.2127055,14.3371525,14.767644,13.737346,1.0302982,-61.784325
2559320399792228096,21.949973306985417,1.9830462554458843,0.36433581565578926,1.7804064e-2,20.463633,9.575240044997821,2.2103025e-2,-10.05981515716468,8.995039e-3,1.0119572,13.395813,13.929896,12.709592,1.2203045,-70.21346
2563114784355023232,21.098449664359464,3.7338367789364053,0.3676291152643687,1.8281506e-2,20.109344,2.7949189223435953,2.2090953e-2,1.4955658190633052,1.676716e-2,1.0553015,13.81462,14.266564,13.19737,1.0691948,21.40637
2559314043240631168,21.916424650223362,1.9145208870493668,0.4141814514190256,1.7178249e-2,24.110807,-0.36493000377226514,1.8359667e-2,-5.221519774284906,8.875682e-3,1.0075829,12.706845,13.209494,12.047629,1.1618643,21.149986
2558465533796703232,21.81902868735334,1.7286112442326227,0.43167728269158234,2.6465155e-2,16.311157,6.260042583393539,2.5890237e-2,-10.749655640727145,1.2739242e-2,1.1329559,14.028482,14.464901,13.422139,1.0427618,-2.252215
2534400488439933440,21.0670507433249,1.1545868995711879,0.43528766936229046,1.4725579e-2,29.559969,6.1933561257510314,1.7020967e-2,-10.209299336124658,1.3482033e-2,0.93630064,12.430988,12.9412,11.767743,1.1734571,-0.21516545
2559207120030055424,21.365981748933947,1.5640002739802827,0.4371506380046969,2.2546884e-2,19.388517,0.2870656801889524,2.495888e-2,-5.339108276344202,1.709971e-2,1.0078785,14.224874,14.707372,13.581348,1.1260233,-25.244045
2563272873511225472,21.67241972825054,4.473283402943716,0.4539192537779759,3.0154364e-2,15.053186,4.978036780406501,3.2618683e-2,-3.9379173088572363,1.7739309e-2,1.0183307,14.986126,15.281551,14.51496,0.7665911,
2563111623259095424,21.08491653502784,3.6455931034280806,0.4576876582346684,3.047973e-2,15.016132,2.103113613074538,3.608408e-2,0.4540637602700729,2.6844794e-2,1.0100999,14.988507,15.299897,14.506627,0.7932701,
